file_name;index;fake_or_true;feeling;nr_links;nr_locations;verbos;substantivos;adverbios;pronomes;artigos;adjetivo;numerais;preposicoes;conjuncoes;pontuacao;interjeicoes;verbos_modais;n_palvaras;prop_palavras_erradas;n_camel_case;n_upper_case;n_pronome_1;n_pronome_1_plural;n_pronome_2;n_characteres;avg_sentence;avg_word_length
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1008,txt;1008;Fake;-1;0;5;28;54;3;8;14;6;3;19;5;31;0;0;149;0,03007518796992481;7;3;1;1;0;970;31,2;5,181208053691275
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1009,txt;1009;Fake;-1;0;8;27;55;15;15;24;5;2;23;14;37;1;1;178;0,012048192771084338;10;5;5;0;3;978;26,142857142857142;4,202247191011236
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\101,txt;101;Fake;-1;0;2;22;71;2;2;17;8;1;23;8;23;0;0;149;0,041666666666666664;18;9;0;0;0;999;24,833333333333332;5,449664429530201
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1010,txt;1010;Fake;-1;0;6;18;31;1;3;11;7;1;14;6;23;0;0;95;0,022988505747126436;7;1;0;0;1;614;16,166666666666668;5,168421052631579
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1011,txt;1011;Fake;-1;0;23;141;162;58;55;85;43;15;68;43;147;0;4;709;0,01300578034682081;8;8;10;3;17;4312;14,795918367346939;4,760225669957687
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1012,txt;1012;Fake;-1;0;12;27;57;13;11;20;9;1;21;9;43;0;2;175;0,024390243902439025;13;4;0;0;2;1079;30,333333333333332;4,7942857142857145
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1013,txt;1013;Fake;-1;0;2;16;36;10;3;13;6;0;13;2;31;0;1;103;0,022727272727272728;12;3;0;0;0;622;15,0;4,679611650485437
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1014,txt;1014;Fake;-1;0;24;71;127;51;21;60;34;1;69;28;101;0;3;475;0,010752688172043012;8;3;1;2;3;2971;36,92307692307692;5,012631578947368
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1015,txt;1015;Fake;-1;0;10;26;63;15;6;19;6;10;15;8;47;0;0;181;0,013333333333333334;23;11;0;1;0;1091;26,285714285714285;4,657458563535911
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1016,txt;1016;Fake;-1;0;14;31;75;11;9;29;13;8;29;9;50;0;2;219;0,015463917525773196;17;5;0;0;0;1319;20,272727272727273;4,744292237442922
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1017,txt;1017;Fake;-1;0;0;15;30;3;8;13;1;0;9;4;24;0;0;84;0,028985507246376812;10;3;3;0;2;510;14,333333333333334;4,7023809523809526
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1018,txt;1018;Fake;-1;0;23;22;41;6;11;11;6;3;18;4;26;0;0;126;0,02608695652173913;8;3;2;0;2;714;18,285714285714285;4,412698412698413
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1019,txt;1019;Fake;-1;0;9;23;60;11;6;23;9;1;21;7;29;0;0;168;0,02631578947368421;12;3;0;0;1;1036;19,11111111111111;4,910714285714286
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\102,txt;102;Fake;-1;0;37;44;100;5;9;27;12;17;64;13;38;0;1;310;0,01858736059479554;20;5;0;0;2;1799;19,375;4,603225806451613
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1020,txt;1020;Fake;-1;0;8;39;46;12;13;31;14;1;15;8;44;1;1;183;0,011695906432748537;10;7;2;0;3;1119;14,461538461538462;4,830601092896175
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1021,txt;1021;Fake;-1;0;14;48;119;13;9;45;23;20;49;13;59;0;2;362;0,025157232704402517;27;11;0;0;2;2222;19,36842105263158;4,914364640883978
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1022,txt;1022;Fake;-1;0;13;21;47;7;4;22;4;0;21;4;22;0;0;142;0,01652892561983471;15;6;0;0;1;918;20,428571428571427;5,26056338028169
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1023,txt;1023;Fake;-1;0;33;19;77;13;5;20;9;5;31;11;31;0;0;198;0,011904761904761904;22;3;0;2;0;1161;20,3;4,6767676767676765
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1024,txt;1024;Fake;-1;0;2;13;43;2;1;11;7;1;12;4;21;0;0;96;0,038461538461538464;10;5;0;0;0;640;16,166666666666668;5,427083333333333
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1025,txt;1025;Fake;-1;0;3;12;27;5;1;8;2;0;6;3;16;0;1;69;0,034482758620689655;6;3;0;0;0;408;10,428571428571429;4,550724637681159
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1026,txt;1026;Fake;-1;0;15;31;90;13;9;26;8;4;37;10;39;0;1;237;0,02857142857142857;16;8;0;0;1;1502;13,333333333333334;5,143459915611814
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1027,txt;1027;Fake;-1;0;8;9;45;4;2;13;2;4;17;1;20;0;0;98;0,013513513513513514;8;0;0;0;0;605;12,375;4,948979591836735
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1028,txt;1028;Fake;-1;0;5;19;49;3;1;22;7;0;13;5;26;0;3;122;0,020833333333333332;18;7;0;0;1;689;17,571428571428573;4,401639344262295
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1029,txt;1029;Fake;-1;0;8;13;30;5;5;11;4;2;9;4;19;0;2;87;0,01282051282051282;7;2;0;0;1;543;15,0;4,931034482758621
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\103,txt;103;Fake;-1;0;4;26;56;7;5;16;2;4;28;8;15;0;0;160;0,007462686567164179;18;2;0;0;0;933;20,125;4,7125
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1030,txt;1030;Fake;-1;0;12;18;22;4;2;9;9;2;9;7;21;0;0;87;0,0625;6;1;0;0;0;526;22,25;4,724137931034483
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1031,txt;1031;Fake;-1;0;6;11;40;3;2;8;6;2;6;3;19;0;1;84;0,03333333333333333;8;0;0;0;1;518;12,0;4,904761904761905
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1032,txt;1032;Fake;-1;0;4;22;47;8;1;22;2;1;19;6;24;0;3;126;0,039603960396039604;17;8;0;0;1;769;21,166666666666668;4,825396825396825
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1033,txt;1033;Fake;-1;0;0;27;27;4;8;23;4;1;18;4;30;1;1;118;0,025;4;1;2;0;1;727;20,5;4,796610169491525
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1034,txt;1034;Fake;-1;0;12;32;57;14;5;27;17;1;20;9;40;0;0;191;0,01675977653631285;6;5;0;0;0;1204;17,545454545454547;5,0732984293193715
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1035,txt;1035;Fake;-1;0;11;25;53;9;9;24;14;1;20;6;48;0;2;165;0,0392156862745098;16;4;0;1;0;1085;29,333333333333332;5,115151515151515
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1036,txt;1036;Fake;-1;0;4;12;42;7;0;14;6;0;9;4;22;0;0;96;0,038461538461538464;12;4;0;0;0;628;14,142857142857142;5,229166666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1037,txt;1037;Fake;-1;0;13;40;81;14;8;36;29;2;33;17;41;0;1;267;0,025423728813559324;19;10;0;1;2;1668;22,333333333333332;5,033707865168539
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1038,txt;1038;Fake;-1;0;2;13;32;7;1;12;4;1;17;2;20;0;0;92;0,045454545454545456;8;1;0;0;0;574;15,833333333333334;4,913043478260869
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1039,txt;1039;Fake;-1;0;5;19;46;8;3;15;7;0;17;4;29;1;0;117;0,017857142857142856;4;4;1;0;1;771;15,375;5,230769230769231
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\104,txt;104;Fake;-1;0;10;92;146;37;52;69;32;7;97;23;50;0;3;559;0,01303538175046555;21;15;0;2;20;3207;13,30952380952381;4,588550983899821
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1040,txt;1040;Fake;-1;0;8;13;31;6;0;9;5;3;17;2;15;0;0;93;0,024096385542168676;9;7;0;0;0;578;9,5;5,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1041,txt;1041;Fake;-1;0;4;14;34;4;11;16;2;1;15;2;21;1;1;101;0,03333333333333333;8;1;4;0;0;561;14,571428571428571;4,326732673267327
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1042,txt;1042;Fake;-1;0;4;13;25;1;3;9;2;1;14;3;22;0;0;75;0,015151515151515152;6;4;0;0;0;441;12,666666666666666;4,56
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1043,txt;1043;Fake;-1;0;13;33;81;7;8;28;6;4;29;8;38;0;0;214;0,021052631578947368;20;3;0;0;3;1335;24,22222222222222;4,985981308411215
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1044,txt;1044;Fake;-1;0;1;13;19;6;1;9;5;1;9;0;17;0;0;63;0,05172413793103448;3;1;0;0;0;374;9,285714285714286;4,634920634920635
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1045,txt;1045;Fake;-1;0;10;31;50;11;5;17;10;4;20;9;35;0;0;163;0,033783783783783786;16;3;0;0;1;994;18,88888888888889;4,766871165644171
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1046,txt;1046;Fake;-1;0;11;35;90;12;10;34;17;16;55;9;39;0;0;282;0,014814814814814815;7;6;2;1;1;1761;22,23076923076923;5,053191489361702
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1047,txt;1047;Fake;-1;0;4;23;58;10;6;21;13;4;27;11;47;0;0;186;0,01098901098901099;7;8;1;0;0;1138;16,083333333333332;4,811827956989247
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1048,txt;1048;Fake;-1;0;5;19;30;5;5;10;4;1;10;3;27;0;1;90;0,04054054054054054;12;2;0;0;1;577;15,666666666666666;4,955555555555556
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1049,txt;1049;Fake;-1;0;0;17;30;3;3;10;5;1;12;6;20;0;1;90;0,038461538461538464;10;10;0;0;0;552;13,285714285714286;4,844444444444444
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\105,txt;105;Fake;-1;0;25;86;292;31;26;76;20;21;121;29;117;0;3;703;0,019434628975265017;78;19;3;2;6;4247;22,870967741935484;4,755334281650071
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1050,txt;1050;Fake;-1;0;9;20;44;9;3;18;8;0;15;7;19;0;1;130;0,02702702702702703;12;4;0;0;0;761;16,5;4,6923076923076925
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1051,txt;1051;Fake;-1;0;12;38;44;6;9;25;2;5;19;9;23;0;1;169;0,018633540372670808;4;6;0;1;3;966;10,625;4,568047337278107
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1052,txt;1052;Fake;-1;0;9;25;64;9;3;23;7;2;32;8;32;0;0;179;0,025806451612903226;21;4;0;0;1;1066;16,454545454545453;4,737430167597766
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1053,txt;1053;Fake;-1;0;25;72;180;26;21;88;28;4;80;16;69;0;1;537;0,012711864406779662;32;12;0;1;1;3440;24,727272727272727;5,223463687150838
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1054,txt;1054;Fake;-1;0;12;26;58;7;8;18;2;2;25;5;22;0;2;152;0,015151515151515152;17;6;0;0;0;907;17,11111111111111;4,776315789473684
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1055,txt;1055;Fake;-1;0;7;14;18;3;4;10;5;0;7;5;17;0;0;73;0,014705882352941176;2;1;1;0;1;448;12,333333333333334;4,8493150684931505
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1056,txt;1056;Fake;-1;0;8;27;62;8;4;30;6;1;17;6;23;0;0;167;0,013793103448275862;13;4;0;0;1;1063;19,0;5,203592814371257
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1057,txt;1057;Fake;-1;0;2;34;72;10;5;28;14;7;30;10;55;0;0;223;0,019801980198019802;21;5;1;0;1;1387;15,266666666666667;4,869955156950673
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1058,txt;1058;Fake;-1;0;4;13;34;2;2;7;4;0;11;6;18;0;0;82;0,03076923076923077;14;4;0;1;0;514;21,5;4,841463414634147
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1059,txt;1059;Fake;-1;0;14;39;100;13;6;39;22;2;42;18;54;0;1;296;0,011406844106463879;20;9;0;0;0;1884;23,384615384615383;5,114864864864865
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\106,txt;106;Fake;-1;0;13;33;89;9;10;38;5;4;42;9;45;0;0;244;0,004830917874396135;27;8;2;0;2;1491;20,333333333333332;4,868852459016393
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1060,txt;1060;Fake;-1;0;10;19;47;3;4;19;8;3;20;3;24;0;1;134;0,026785714285714284;13;9;0;0;0;751;19,142857142857142;4,380597014925373
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1061,txt;1061;Fake;-1;0;17;41;93;10;11;48;19;5;38;13;51;0;2;287;0,02702702702702703;25;15;1;1;2;1674;19,466666666666665;4,609756097560975
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1062,txt;1062;Fake;-1;0;2;17;37;4;6;13;4;2;18;5;24;1;2;109;0,020202020202020204;8;1;1;0;0;653;18,5;4,752293577981652
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1063,txt;1063;Fake;-1;0;12;25;61;13;9;24;8;1;19;8;41;0;1;169;0,041379310344827586;11;2;1;0;2;1042;17,2;4,834319526627219
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1064,txt;1064;Fake;-1;0;9;27;49;11;14;15;7;1;17;7;27;0;3;149;0,023255813953488372;12;3;0;0;2;847;13,727272727272727;4,4630872483221475
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1065,txt;1065;Fake;-1;0;5;23;46;8;5;23;6;7;28;5;29;0;1;162;0,01282051282051282;11;9;0;1;0;954;15,0;4,598765432098766
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1066,txt;1066;Fake;-1;0;13;30;71;12;7;27;7;6;35;15;45;0;1;228;0,015544041450777202;27;12;0;0;3;1356;21,09090909090909;4,68859649122807
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1067,txt;1067;Fake;-1;0;13;32;49;13;13;15;7;5;27;10;32;0;1;176;0,024844720496894408;18;7;1;0;1;1089;20,11111111111111;4,903409090909091
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1068,txt;1068;Fake;-1;0;7;41;83;16;8;26;7;1;27;14;48;0;0;232;0,02;17;6;0;0;2;1400;21,636363636363637;4,737068965517241
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1069,txt;1069;Fake;-1;0;10;20;42;5;3;17;9;1;25;6;14;0;2;133;0,03968253968253968;1;1;0;0;1;833;19,285714285714285;5,142857142857143
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\107,txt;107;Fake;-1;0;16;61;117;18;11;40;19;9;49;18;56;0;5;345;0,015527950310559006;22;11;2;0;5;2172;16,227272727272727;5,0318840579710145
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1070,txt;1070;Fake;-1;0;0;4;13;0;0;1;0;0;1;0;5;0;0;18;0,0;4;2;0;0;0;116;9,0;5,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1071,txt;1071;Fake;-1;0;9;32;68;10;9;29;14;1;27;4;35;0;1;197;0,022857142857142857;13;3;0;0;1;1286;15,307692307692308;5,309644670050761
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1072,txt;1072;Fake;-1;0;9;35;87;12;15;30;8;3;27;10;45;2;1;231;0,015;13;7;1;0;2;1341;13,823529411764707;4,588744588744588
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1073,txt;1073;Fake;-1;0;10;22;51;4;2;20;4;2;19;5;24;0;0;132;0,05128205128205128;13;2;0;0;1;810;19,571428571428573;4,901515151515151
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1074,txt;1074;Fake;-1;0;11;19;46;5;5;21;9;1;25;4;28;0;0;142;0,023255813953488372;15;5;0;0;0;863;18,25;4,809859154929577
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1075,txt;1075;Fake;-1;0;4;36;81;18;20;24;8;9;28;12;58;0;0;241;0,019417475728155338;32;8;9;0;1;1432;24,7;4,580912863070539
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1076,txt;1076;Fake;-1;0;12;20;24;7;7;11;2;3;10;6;13;0;0;93;0,023529411764705882;4;1;0;1;1;537;11,875;4,612903225806452
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1077,txt;1077;Fake;-1;0;8;36;75;10;8;37;37;6;43;14;24;0;0;272;0,019157088122605363;8;8;0;0;2;1782;19,5;5,444852941176471
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1078,txt;1078;Fake;-1;0;21;19;51;7;1;13;4;0;22;7;18;0;0;131;0,018018018018018018;10;4;0;0;0;798;13,3;4,916030534351145
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1079,txt;1079;Fake;-1;0;11;27;61;6;13;25;5;2;21;14;36;0;2;180;0,012578616352201259;15;3;0;0;3;1105;31,0;4,805555555555555
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\108,txt;108;Fake;-1;0;1;31;59;13;7;25;4;2;22;10;18;0;0;180;0,026490066225165563;20;10;0;0;1;1030;25,714285714285715;4,566666666666666
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1080,txt;1080;Fake;-1;0;12;32;62;11;5;33;18;2;17;10;32;0;0;199;0,011299435028248588;12;9;0;0;0;1256;13,333333333333334;5,14070351758794
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1081,txt;1081;Fake;-1;0;2;20;30;8;6;12;4;1;10;6;19;2;0;95;0,03296703296703297;6;6;0;0;2;525;16,166666666666668;4,252631578947368
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1082,txt;1082;Fake;-1;0;2;22;44;7;2;14;0;1;12;7;31;0;0;110;0,010638297872340425;14;9;0;0;0;697;14,375;4,9363636363636365
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1083,txt;1083;Fake;-1;0;7;22;56;2;5;20;5;2;28;8;22;0;0;154;0,015037593984962405;14;2;0;0;2;921;19,375;4,805194805194805
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1084,txt;1084;Fake;-1;0;8;18;24;8;5;10;3;3;9;4;14;1;1;93;0,024096385542168676;5;2;1;0;0;583;11,875;5,075268817204301
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1085,txt;1085;Fake;-1;0;7;29;40;3;8;16;5;1;17;10;17;0;0;136;0,02459016393442623;9;6;0;0;4;810;15,11111111111111;4,794117647058823
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1086,txt;1086;Fake;-1;0;24;33;94;9;8;30;12;1;32;7;50;0;1;230;0,02040816326530612;22;3;0;1;0;1459;19,5;5,047826086956522
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1087,txt;1087;Fake;-1;0;11;56;95;16;22;29;29;2;32;13;70;1;3;297;0,017793594306049824;17;27;0;1;5;1943;28,09090909090909;5,191919191919192
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1088,txt;1088;Fake;-1;0;11;13;49;6;2;13;3;3;19;4;25;0;1;117;0,02197802197802198;13;7;0;0;0;710;14,75;4,837606837606837
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1089,txt;1089;Fake;-1;0;11;18;58;4;4;15;12;1;22;5;31;0;0;141;0,041666666666666664;11;1;0;0;0;886;18,125;4,99290780141844
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\109,txt;109;Fake;-1;0;17;47;167;15;10;42;10;5;57;13;53;0;1;379;0,0176678445229682;55;19;0;2;3;2315;21,055555555555557;4,87335092348285
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1090,txt;1090;Fake;-1;0;10;32;77;10;6;27;15;2;16;5;51;0;3;195;0,017045454545454544;11;7;1;0;0;1288;16,666666666666668;5,2615384615384615
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1091,txt;1091;Fake;-1;0;6;25;65;11;3;26;7;4;24;5;21;0;0;179;0,0457516339869281;14;6;0;0;0;1103;20,0;5,022346368715084
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1092,txt;1092;Fake;-1;0;3;32;61;9;12;21;10;0;25;7;40;0;0;181;0,018867924528301886;16;5;2;0;2;1110;14,153846153846153;4,861878453038674
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1093,txt;1093;Fake;-1;0;9;13;45;2;2;10;4;4;13;4;19;0;0;106;0,025;15;5;0;0;0;634;17,833333333333332;4,745283018867925
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1094,txt;1094;Fake;-1;0;2;22;33;8;6;10;4;3;12;3;26;0;0;100;0,02040816326530612;4;2;0;0;1;635;26,5;4,93
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1095,txt;1095;Fake;-1;0;0;2;4;0;1;3;0;1;1;1;2;0;0;14;0,15384615384615385;2;0;0;0;0;73;7,5;4,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1096,txt;1096;Fake;-1;0;7;13;23;4;0;9;5;1;9;1;11;0;2;65;0,07272727272727272;5;2;0;0;0;399;11,333333333333334;4,846153846153846
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1097,txt;1097;Fake;-1;0;12;40;65;11;10;28;9;3;26;10;49;1;3;204;0,02185792349726776;22;8;1;1;0;1196;21,4;4,470588235294118
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1098,txt;1098;Fake;-1;0;8;23;73;7;4;19;19;1;32;6;37;0;1;193;0,023668639053254437;19;1;0;0;1;1249;19,9;5,2072538860103625
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\1099,txt;1099;Fake;-1;0;3;18;47;9;4;18;2;2;22;7;33;0;1;130;0,045454545454545456;16;2;0;1;1;803;16,75;4,8076923076923075
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\11,txt;11;Fake;-1;0;5;26;74;8;5;23;7;1;28;8;21;0;0;181;0,020134228187919462;14;5;0;0;2;1117;16,454545454545453;4,928176795580111
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\,\db\fake\110,txt;110;Fake;-1;0;10;29;83;5;4;25;1;3;25;7;33;0;0;186;0,02702702702702703;30;12;0;0;1;1176;21,444444444444443;5,021505376344086
