file_name,index,fake_or_true,feeling,nr_links,nr_locations,verbos,substantivos,adverbios,pronomes,artigos,adjetivo,numerais,preposicoes,conjuncoes,pontuacao,interjeicoes,verbos_modais,n_palvaras,prop_palavras_erradas,n_camel_case,n_upper_case,n_pronome_1,n_pronome_1_plural,n_pronome_2,n_characteres,avg_sentence,avg_word_length
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1484.txt,1484,Fake,-1,0,3,16,36,3,2,13,6,9,14,8,15,0,1,119,0.02830188679245283,10,6,0,1,0,712,17.0,4.815126050420168
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1485.txt,1485,Fake,-1,0,6,21,55,4,3,17,4,1,19,4,19,0,0,131,0.026785714285714284,11,4,0,0,0,819,16.375,5.061068702290076
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1486.txt,1486,Fake,-1,0,19,27,41,16,4,18,8,0,12,6,34,0,0,133,0.034482758620689655,14,3,0,1,0,850,9.642857142857142,5.067669172932331
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1487.txt,1487,Fake,-1,0,13,46,84,15,14,39,5,4,37,18,37,0,0,270,0.011857707509881422,10,11,0,0,3,1548,16.058823529411764,4.574074074074074
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1488.txt,1488,Fake,-1,0,10,26,69,11,8,29,10,3,19,6,36,0,0,186,0.025,14,12,0,0,0,1148,20.77777777777778,4.962365591397849
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1489.txt,1489,Fake,-1,0,7,22,56,4,7,21,3,3,25,9,30,0,0,158,0.03597122302158273,12,2,0,0,1,1008,16.2,5.0886075949367084
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\149.txt,149,Fake,-1,0,17,64,174,20,25,64,13,3,87,15,55,0,2,470,0.019417475728155338,50,21,1,1,5,2874,20.73913043478261,4.878723404255319
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1490.txt,1490,Fake,-1,0,1,8,17,1,1,6,3,0,4,4,9,0,0,44,0.07692307692307693,4,2,0,0,1,275,7.5,4.9772727272727275
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1491.txt,1491,Fake,-1,0,7,22,47,11,4,18,1,0,20,1,28,4,1,120,0.028037383177570093,15,2,0,0,1,714,12.8,4.6
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1492.txt,1492,Fake,-1,0,6,10,44,1,4,9,9,3,23,3,15,0,0,109,0.0,11,3,0,0,0,683,27.25,5.110091743119266
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1493.txt,1493,Fake,-1,0,1,12,70,3,3,13,4,9,14,2,41,0,0,124,0.021052631578947368,31,17,0,0,1,744,26.2,4.548387096774194
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1494.txt,1494,Fake,-1,0,24,42,114,11,8,30,4,1,40,9,45,0,0,266,0.015228426395939087,42,11,0,0,2,1642,19.214285714285715,4.943609022556391
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1495.txt,1495,Fake,-1,0,6,15,43,9,5,16,3,2,22,3,18,0,0,121,0.009009009009009009,6,5,0,0,0,723,12.3,4.801652892561983
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1496.txt,1496,Fake,-1,0,8,42,76,12,13,45,9,3,30,6,44,0,0,249,0.009302325581395349,25,9,1,0,2,1467,15.625,4.678714859437751
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1497.txt,1497,Fake,-1,0,14,33,86,9,3,20,10,17,43,13,37,0,1,243,0.02857142857142857,15,5,0,1,1,1483,20.333333333333332,4.917695473251029
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1498.txt,1498,Fake,-1,0,3,42,70,13,12,24,5,0,23,10,66,0,1,202,0.02127659574468085,15,1,0,0,4,1245,26.75,4.678217821782178
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1499.txt,1499,Fake,-1,0,5,26,40,10,8,15,4,1,13,6,33,0,0,128,0.02564102564102564,6,3,0,2,1,761,14.555555555555555,4.609375
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\15.txt,15,Fake,-1,0,6,19,46,6,10,19,4,1,17,6,19,0,0,129,0.029411764705882353,11,4,0,0,2,780,21.5,4.767441860465116
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\150.txt,150,Fake,-1,0,9,39,100,12,10,31,9,1,28,14,40,1,0,249,0.004739336492890996,23,6,1,0,1,1564,13.944444444444445,4.93574297188755
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1500.txt,1500,Fake,-1,0,6,22,71,13,2,23,4,3,26,7,36,1,0,177,0.0410958904109589,24,9,0,0,1,1100,25.714285714285715,4.932203389830509
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1501.txt,1501,Fake,-1,0,6,22,31,3,9,22,7,2,14,7,21,0,0,120,0.017094017094017096,2,2,0,0,1,699,15.0,4.633333333333334
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1502.txt,1502,Fake,-1,0,15,54,79,13,19,50,8,1,52,15,45,0,0,296,0.010452961672473868,16,14,0,0,7,1653,16.61111111111111,4.388513513513513
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1503.txt,1503,Fake,-1,0,8,30,70,14,4,24,4,1,24,13,30,0,1,194,0.017857142857142856,13,3,0,0,2,1144,17.636363636363637,4.737113402061856
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1504.txt,1504,Fake,-1,0,2,14,24,0,1,8,2,2,7,3,17,0,2,64,0.03636363636363636,9,7,0,0,1,397,13.2,4.8125
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1505.txt,1505,Fake,-1,0,11,33,94,18,4,34,24,2,39,9,44,0,0,270,0.012658227848101266,21,7,0,1,0,1655,18.133333333333333,4.95925925925926
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1506.txt,1506,Fake,-1,0,6,24,55,9,3,17,10,1,21,6,27,0,1,150,0.046153846153846156,9,4,0,0,1,947,16.88888888888889,5.04
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1507.txt,1507,Fake,-1,0,8,18,57,6,2,14,12,2,25,5,17,0,0,146,0.040983606557377046,14,7,0,0,1,918,18.625,5.13013698630137
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1508.txt,1508,Fake,-1,0,14,15,61,5,3,14,10,2,30,6,15,0,2,151,0.05737704918032787,16,5,0,1,1,1002,19.125,5.483443708609271
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1509.txt,1509,Fake,-1,0,14,14,44,4,2,16,6,2,21,6,23,0,0,114,0.019417475728155338,9,3,0,0,0,678,19.5,4.657894736842105
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\151.txt,151,Fake,-1,0,8,26,83,10,6,25,7,2,26,6,34,1,1,193,0.026143790849673203,19,6,0,0,0,1220,17.545454545454547,5.010362694300518
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1510.txt,1510,Fake,-1,0,7,23,50,7,2,26,9,1,19,6,26,0,0,149,0.015037593984962405,13,12,0,0,0,869,18.625,4.651006711409396
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1511.txt,1511,Fake,-1,0,13,19,53,5,3,20,3,2,19,8,25,0,0,133,0.035398230088495575,15,10,0,1,1,773,22.333333333333332,4.593984962406015
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1512.txt,1512,Fake,-1,0,9,38,78,12,12,21,8,4,42,14,24,0,0,236,0.0,34,9,0,0,4,1396,21.454545454545453,4.796610169491525
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1513.txt,1513,Fake,-1,0,3,16,43,2,0,21,5,7,22,5,16,0,0,122,0.020202020202020204,16,7,0,0,0,697,15.375,4.549180327868853
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1514.txt,1514,Fake,-1,0,19,55,88,14,19,36,14,5,43,21,54,0,2,304,0.020338983050847456,11,15,7,0,1,1803,15.35,4.697368421052632
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1515.txt,1515,Fake,-1,0,18,36,98,12,8,46,20,3,48,10,24,0,2,297,0.01532567049808429,29,11,0,3,0,1898,22.846153846153847,5.292929292929293
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1516.txt,1516,Fake,-1,0,4,24,48,5,1,23,10,1,11,6,28,0,0,131,0.02654867256637168,14,5,0,0,0,765,19.142857142857142,4.580152671755725
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1517.txt,1517,Fake,-1,0,1,5,9,0,1,0,0,0,2,4,2,0,0,21,0.058823529411764705,4,1,0,0,0,110,11.0,4.095238095238095
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1518.txt,1518,Fake,-1,0,4,22,38,3,6,22,10,0,14,5,26,0,0,126,0.018867924528301886,13,1,0,0,2,741,15.875,4.666666666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1519.txt,1519,Fake,-1,0,12,39,63,20,14,37,7,2,23,8,51,2,0,220,0.015,14,5,1,0,4,1340,15.928571428571429,4.804545454545455
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\152.txt,152,Fake,-1,0,8,27,81,9,5,29,4,1,29,8,23,0,1,199,0.0125,21,9,0,0,0,1189,15.307692307692308,4.738693467336684
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1520.txt,1520,Fake,-1,0,5,20,41,4,1,19,11,1,15,3,26,0,1,118,0.02912621359223301,9,6,0,0,0,805,19.666666666666668,5.576271186440678
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1521.txt,1521,Fake,-1,0,8,24,60,8,2,21,8,4,20,4,28,0,1,159,0.030534351145038167,19,0,1,0,1,975,14.636363636363637,4.823899371069182
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1522.txt,1522,Fake,-1,0,16,36,100,8,7,35,5,1,32,15,40,0,0,246,0.02336448598130841,20,7,0,1,0,1449,24.7,4.711382113821138
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1523.txt,1523,Fake,-1,0,6,20,39,8,5,16,1,2,18,7,18,0,0,122,0.009433962264150943,11,8,0,0,0,679,13.666666666666666,4.39344262295082
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1524.txt,1524,Fake,-1,0,8,31,88,11,8,34,6,3,41,11,47,0,0,240,0.03431372549019608,29,6,0,0,2,1414,26.77777777777778,4.675
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1525.txt,1525,Fake,-1,0,21,56,81,18,16,35,14,7,38,18,59,2,2,298,0.02142857142857143,13,5,3,0,4,1803,14.285714285714286,4.828859060402684
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1526.txt,1526,Fake,-1,0,5,24,45,6,6,23,7,1,17,8,23,3,0,139,0.024,7,2,0,0,0,809,17.5,4.640287769784172
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1527.txt,1527,Fake,-1,0,1,7,23,3,2,6,4,1,16,2,10,0,1,67,0.0,3,0,0,0,0,411,16.75,4.970149253731344
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1528.txt,1528,Fake,-1,0,9,36,89,15,7,35,6,3,33,9,35,0,0,243,0.01809954751131222,16,14,0,0,0,1422,15.3125,4.683127572016461
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1529.txt,1529,Fake,-1,0,13,26,84,5,2,14,4,6,39,11,31,0,0,198,0.03205128205128205,24,6,0,0,1,1221,22.22222222222222,4.9646464646464645
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\153.txt,153,Fake,-1,0,16,165,171,45,80,91,20,20,88,52,101,2,5,766,0.016238159675236806,40,13,24,1,9,4424,16.125,4.516971279373368
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1530.txt,1530,Fake,-1,0,14,27,65,6,8,19,5,5,31,4,49,0,1,176,0.02666666666666667,25,15,1,0,1,1192,14.384615384615385,5.357954545454546
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1531.txt,1531,Fake,-1,0,15,18,62,7,2,7,4,7,28,2,34,0,1,144,0.02702702702702703,19,1,0,0,1,897,13.363636363636363,4.930555555555555
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1532.txt,1532,Fake,-1,0,8,22,62,5,7,24,11,2,28,9,22,0,0,183,0.019230769230769232,20,11,0,2,2,1123,15.333333333333334,5.005464480874317
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1533.txt,1533,Fake,-1,0,6,20,46,8,4,16,3,1,21,3,29,0,0,124,0.05357142857142857,10,7,0,0,1,771,15.625,4.935483870967742
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1534.txt,1534,Fake,-1,0,10,15,63,4,2,15,6,3,27,5,18,0,0,150,0.017699115044247787,20,11,0,0,1,911,15.2,4.926666666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1535.txt,1535,Fake,-1,0,21,35,54,4,6,22,5,1,16,11,30,0,0,157,0.02158273381294964,11,2,0,0,0,948,15.9,4.796178343949045
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1536.txt,1536,Fake,-1,0,8,27,44,8,6,28,5,1,15,4,30,0,1,142,0.023255813953488372,14,6,0,0,0,858,20.714285714285715,4.73943661971831
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1537.txt,1537,Fake,-1,0,5,16,29,5,2,4,4,5,13,2,24,0,2,84,0.0410958904109589,7,1,0,0,1,514,9.444444444444445,4.785714285714286
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1538.txt,1538,Fake,-1,0,12,25,78,5,5,23,5,1,33,10,20,0,0,194,0.023809523809523808,24,12,0,0,0,1196,17.636363636363637,5.041237113402062
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1539.txt,1539,Fake,-1,0,7,48,83,25,25,39,10,10,37,11,64,0,1,296,0.04059040590405904,12,8,2,0,4,1701,16.61111111111111,4.466216216216216
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\154.txt,154,Fake,-1,0,13,18,46,9,5,23,11,1,24,4,10,0,0,144,0.015037593984962405,6,1,1,0,1,875,24.166666666666668,4.979166666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1540.txt,1540,Fake,-1,0,14,29,63,11,10,26,18,11,34,6,30,0,3,213,0.015463917525773196,19,7,1,1,0,1305,18.0,4.943661971830986
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1541.txt,1541,Fake,-1,0,17,20,64,6,8,23,9,3,33,4,23,0,1,175,0.033783783783783786,12,3,0,0,3,1038,17.7,4.777142857142858
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1542.txt,1542,Fake,-1,0,9,9,36,3,3,7,3,4,14,2,21,0,0,83,0.028985507246376812,10,4,1,0,0,518,16.6,4.9156626506024095
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1543.txt,1543,Fake,-1,0,11,25,70,9,6,20,11,7,30,8,38,0,4,191,0.012903225806451613,17,6,0,0,0,1131,16.083333333333332,4.680628272251309
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1544.txt,1544,Fake,-1,0,4,16,27,5,0,9,4,2,11,1,17,0,0,80,0.014925373134328358,5,2,0,0,0,523,13.333333333333334,5.3
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1545.txt,1545,Fake,-1,0,11,27,63,10,6,26,13,9,29,4,24,0,2,201,0.005917159763313609,20,12,0,0,0,1160,13.466666666666667,4.616915422885572
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1546.txt,1546,Fake,-1,0,0,25,56,4,14,17,10,2,26,1,41,0,0,159,0.046875,20,14,3,0,3,973,20.375,4.7421383647798745
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1547.txt,1547,Fake,-1,0,0,12,21,3,1,9,3,0,8,4,6,0,0,62,0.06,9,4,0,0,1,401,12.6,5.32258064516129
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1548.txt,1548,Fake,-1,0,16,37,74,13,11,24,10,0,33,11,41,0,0,223,0.033816425120772944,14,5,0,0,2,1383,25.333333333333332,4.946188340807175
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1549.txt,1549,Fake,-1,0,10,34,88,11,12,34,5,3,45,6,48,0,0,244,0.019138755980861243,24,4,1,0,5,1458,17.714285714285715,4.733606557377049
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\155.txt,155,Fake,-1,0,5,22,70,2,3,21,4,6,28,6,28,0,1,176,0.0410958904109589,20,9,0,0,1,1186,20.666666666666668,5.426136363636363
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1550.txt,1550,Fake,-1,0,17,21,101,11,4,28,11,4,29,12,30,0,3,228,0.011111111111111112,33,13,0,0,1,1395,21.0,4.916666666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1551.txt,1551,Fake,-1,0,7,27,48,10,7,19,9,0,16,11,33,0,1,153,0.014598540145985401,9,4,0,0,1,890,12.75,4.57516339869281
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\1552.txt,1552,Fake,-1,0,9,13,53,1,2,9,3,4,24,6,19,0,0,117,0.024390243902439025,20,9,0,0,0,706,29.25,4.82051282051282
